,Region Code,Region Name,Country Code,Country Name,Year,Sex,Age group code,Age Group,Number,Percentage of cause-specific deaths out of total deaths,Age-standardized death rate per 100 000 standard population,Death rate per 100 000 population
142782,AS,Asia,KGZ,Kyrgyzstan,2011,All,Age_all,All,1103.0,3.06891851,21.62142337,20.00089215
142843,AS,Asia,KGZ,Kyrgyzstan,2012,All,Age_all,All,1054.0,2.91272868,20.31223354,18.79621814
142921,AS,Asia,KGZ,Kyrgyzstan,2013,All,Age_all,All,1064.0,3.05045872,20.08944126,18.60187991
142973,AS,Asia,KGZ,Kyrgyzstan,2014,All,Age_all,All,990.0,2.78473179,18.54434072,16.9642086
144921,EU,Europe,LVA,Latvia,2010,All,Age_all,All,270.0,0.89763622,10.1478985,12.87212969
144984,EU,Europe,LVA,Latvia,2011,All,Age_all,All,284.0,0.99474606,10.71452689,13.78835554
145047,EU,Europe,LVA,Latvia,2012,All,Age_all,All,288.0,0.99125766,10.97149782,14.15707173
145110,EU,Europe,LVA,Latvia,2013,All,Age_all,All,384.0,1.33858542,14.22278218,19.07935172
145173,EU,Europe,LVA,Latvia,2014,All,Age_all,All,311.0,1.10279777,11.85893171,15.59849572
146937,EU,Europe,LTU,Lithuania,2010,All,Age_all,All,511.0,1.21320038,11.46308432,16.49833628
147003,EU,Europe,LTU,Lithuania,2011,All,Age_all,All,577.0,1.4060482,12.82354204,19.05475849
147063,EU,Europe,LTU,Lithuania,2012,All,Age_all,All,628.0,1.53402707,14.01911514,21.01899977
147129,EU,Europe,LTU,Lithuania,2013,All,Age_all,All,668.0,1.60921202,14.29703588,22.58520081
147189,EU,Europe,LTU,Lithuania,2014,All,Age_all,All,712.0,1.76885621,14.73990232,24.28072612
149961,EU,Europe,LUX,Luxembourg,2010,All,Age_all,All,91.0,2.51311792,9.43060948,17.94992169
150024,EU,Europe,LUX,Luxembourg,2011,All,Age_all,All,90.0,2.41805481,9.66327106,17.36285276
150087,EU,Europe,LUX,Luxembourg,2012,All,Age_all,All,91.0,2.44557915,8.98704387,17.13873524
150151,EU,Europe,LUX,Luxembourg,2013,All,Age_all,All,85.0,2.31544538,8.20688071,15.64340401
150213,EU,Europe,LUX,Luxembourg,2014,All,Age_all,All,53.0,1.43049933,5.00783509,9.52690812
150780,AS,Asia,MDV,Maldives,2010,All,Age_all,All,31.0,2.71691499,15.2666108,8.47610558
150843,AS,Asia,MDV,Maldives,2011,All,Age_all,All,43.0,3.63790186,17.52366976,11.30106835
150908,AS,Asia,MDV,Maldives,2012,All,Age_all,All,53.0,4.42035029,23.2796234,13.34216098
150969,AS,Asia,MDV,Maldives,2013,All,Age_all,All,55.0,4.82033304,23.37296156,13.23410163
151032,AS,Asia,MDV,Maldives,2014,All,Age_all,All,63.0,5.44511668,27.17230864,14.48225923
153867,EU,Europe,MLT,Malta,2010,All,Age_all,All,6.0,0.19933555,1.19056288,1.44731066
153932,EU,Europe,MLT,Malta,2011,All,Age_all,All,28.0,0.8570554,4.74237707,6.72562801
153996,EU,Europe,MLT,Malta,2012,All,Age_all,All,26.0,0.76023392,3.23946299,6.19775117
154056,EU,Europe,MLT,Malta,2013,All,Age_all,All,26.0,0.80346106,3.28980617,6.14031566
154122,EU,Europe,MLT,Malta,2014,All,Age_all,All,27.0,0.82568807,3.95798044,6.31695682
155255,NAC,North America and the Caribbean,MTQ,Martinique,2010,All,Age_all,All,114.0,3.99439383,16.47101171,28.8854035
155318,NAC,North America and the Caribbean,MTQ,Martinique,2011,All,Age_all,All,73.0,2.67399267,9.67680122,18.70224363
155381,NAC,North America and the Caribbean,MTQ,Martinique,2013,All,Age_all,All,86.0,2.96961326,10.39340374,22.3622899
155444,NAC,North America and the Caribbean,MTQ,Martinique,2014,All,Age_all,All,166.0,5.0090525,18.2110078,43.55377842
158592,AF,Africa,MUS,Mauritius,2010,All,Age_all,All,265.0,2.98054212,20.84018576,21.31794794
158658,AF,Africa,MUS,Mauritius,2011,All,Age_all,All,294.0,3.28454921,22.62167803,23.55531413
158718,AF,Africa,MUS,Mauritius,2012,All,Age_all,All,312.0,3.4274415,23.57855451,24.90023943
158801,AF,Africa,MUS,Mauritius,2013,All,Age_all,All,308.0,3.33658325,23.09878496,25.30104548
158844,AF,Africa,MUS,Mauritius,2014,All,Age_all,All,240.0,2.54291163,17.58260789,19.68398995
158907,AF,Africa,MYT,Mayotte,2012,All,Age_all,All,19.0,4.19426049,12.99281285,8.59176457
158970,AF,Africa,MYT,Mayotte,2013,All,Age_all,All,11.0,2.65700483,8.72942237,4.83775915
159035,AF,Africa,MYT,Mayotte,2014,All,Age_all,All,21.0,3.57142857,12.83646041,8.9876484
162771,CSA,Central and South America,MEX,Mexico,2010,All,Age_all,All,17837.0,3.08293523,17.44654249,15.63374246
162855,CSA,Central and South America,MEX,Mexico,2011,All,Age_all,All,18408.0,3.19216456,17.59769176,15.9107349
162939,CSA,Central and South America,MEX,Mexico,2012,All,Age_all,All,18552.0,3.15603597,17.3127715,15.81934229
163023,CSA,Central and South America,MEX,Mexico,2013,All,Age_all,All,19152.0,3.21272745,17.52328117,16.1175272
163107,CSA,Central and South America,MEX,Mexico,2014,All,Age_all,All,17475.0,2.82722615,15.62068223,14.5195309
164894,EU,Europe,MDA,Republic of Moldova,2010,All,Age_all,All,728.0,1.66853842,18.45370507,20.43769801
164957,EU,Europe,MDA,Republic of Moldova,2011,All,Age_all,All,649.0,1.65354531,16.58339985,18.23041133
165020,EU,Europe,MDA,Republic of Moldova,2012,All,Age_all,All,588.0,1.48634985,14.72391025,16.51908587
165087,EU,Europe,MDA,Republic of Moldova,2013,All,Age_all,All,487.0,1.27955859,12.04237462,13.68528784
165146,EU,Europe,MDA,Republic of Moldova,2014,All,Age_all,All,519.0,1.31412366,12.6965414,14.59342138
169680,EU,Europe,NLD,Netherlands,2010,All,Age_all,All,2208.0,1.62283732,6.69961802,13.28888138
169743,EU,Europe,NLD,Netherlands,2011,All,Age_all,All,2192.0,1.61484003,6.44004124,13.13119441
169806,EU,Europe,NLD,Netherlands,2012,All,Age_all,All,2298.0,1.6319516,6.52636752,13.71533997
169869,EU,Europe,NLD,Netherlands,2013,All,Age_all,All,3265.0,2.31158625,8.67926693,19.42939815
169932,EU,Europe,NLD,Netherlands,2014,All,Age_all,All,3181.0,2.28482363,8.32361768,18.86153864
173778,OA,Oceania,NZL,New Zealand,2010,All,Age_all,All,272.0,0.94942232,3.86274688,6.22801876
173841,OA,Oceania,NZL,New Zealand,2011,All,Age_all,All,312.0,1.03004292,4.38213025,7.08286039
173904,OA,Oceania,NZL,New Zealand,2012,All,Age_all,All,330.0,1.08993626,4.42057006,7.4453444
173967,OA,Oceania,NZL,New Zealand,2013,All,Age_all,All,311.0,1.04939938,4.14517841,7.00182363
174030,OA,Oceania,NZL,New Zealand,2014,All,Age_all,All,371.0,1.19047619,4.64464674,8.12255735
174407,CSA,Central and South America,NIC,Nicaragua,2010,All,Age_all,All,790.0,4.12597274,16.5008013,13.56440905
174469,CSA,Central and South America,NIC,Nicaragua,2011,All,Age_all,All,643.0,3.2935512,13.27620861,10.89269442
174531,CSA,Central and South America,NIC,Nicaragua,2012,All,Age_all,All,706.0,3.47783251,14.12754005,11.80103522
174594,CSA,Central and South America,NIC,Nicaragua,2013,All,Age_all,All,753.0,3.52181844,14.50570411,12.42070665
174657,CSA,Central and South America,NIC,Nicaragua,2014,All,Age_all,All,698.0,3.1092699,13.1411037,11.36302404
175919,EU,Europe,MKD,North Macedonia,2010,All,Age_all,All,77.0,0.40286716,3.55052249,3.74695134
175982,EU,Europe,MKD,North Macedonia,2011,All,Age_all,All,61.0,0.313383,2.99353935,2.96326667
176043,EU,Europe,MKD,North Macedonia,2012,All,Age_all,All,82.0,0.40727128,3.6729251,3.9785662
176108,EU,Europe,MKD,North Macedonia,2013,All,Age_all,All,53.0,0.2759267,2.6977426,2.56778965
179886,EU,Europe,NOR,Norway,2010,All,Age_all,All,965.0,2.32855557,8.32982761,19.73716639
179949,EU,Europe,NOR,Norway,2011,All,Age_all,All,976.0,2.36296727,8.44623915,19.70487906
180012,EU,Europe,NOR,Norway,2012,All,Age_all,All,1041.0,2.48371627,8.69484388,20.74295031
180077,EU,Europe,NOR,Norway,2013,All,Age_all,All,1001.0,2.43090971,8.21424971,19.70408248
180138,EU,Europe,NOR,Norway,2014,All,Age_all,All,935.0,2.31756891,7.56388278,18.1997649
183288,CSA,Central and South America,PAN,Panama,2010,All,Age_all,All,1321.0,7.98573328,37.38882294,36.26443886
183351,CSA,Central and South America,PAN,Panama,2011,All,Age_all,All,1186.0,7.24628826,33.18421353,31.99798839
183414,CSA,Central and South America,PAN,Panama,2012,All,Age_all,All,1168.0,6.73198847,31.6409021,30.97628882
183496,CSA,Central and South America,PAN,Panama,2013,All,Age_all,All,1254.0,7.05802893,33.28509009,32.69511802
183540,CSA,Central and South America,PAN,Panama,2014,All,Age_all,All,1260.0,6.9341258,32.60630103,32.29681077
184275,CSA,Central and South America,PRY,Paraguay,2010,All,Age_all,All,1180.0,4.50846292,24.2796542,18.88598308
184341,CSA,Central and South America,PRY,Paraguay,2011,All,Age_all,All,1225.0,4.76727895,24.68656742,19.34014275
184421,CSA,Central and South America,PRY,Paraguay,2012,All,Age_all,All,1089.0,4.2444557,21.66864541,16.95862019
184467,CSA,Central and South America,PRY,Paraguay,2013,All,Age_all,All,1394.0,5.03394482,26.95726576,21.41230264
184527,CSA,Central and South America,PRY,Paraguay,2014,All,Age_all,All,941.0,3.4884152,17.11069613,14.25859978
185577,CSA,Central and South America,PER,Peru,2010,All,Age_all,All,9836.0,9.90194697,41.67794958,33.88490583
185640,CSA,Central and South America,PER,Peru,2011,All,Age_all,All,8698.0,8.98071284,35.34975409,29.72220299
185703,CSA,Central and South America,PER,Peru,2012,All,Age_all,All,9915.0,10.12240814,39.09477145,33.60243751
185766,CSA,Central and South America,PER,Peru,2013,All,Age_all,All,10049.0,10.19003002,38.10604725,33.75093836
185829,CSA,Central and South America,PER,Peru,2014,All,Age_all,All,10321.0,10.69988285,37.67923271,34.30002281
187341,AS,Asia,PHL,Philippines,2010,All,Age_all,All,45679.0,9.35556216,73.015464,48.61186049
187404,AS,Asia,PHL,Philippines,2011,All,Age_all,All,45456.0,9.11963502,69.88331743,47.56301791
187467,AS,Asia,PHL,Philippines,2014,All,Age_all,All,41695.0,7.76444649,55.52620531,41.74749396
190619,EU,Europe,POL,Poland,2010,All,Age_all,All,3019.0,0.79766856,5.42195449,7.93588144
190680,EU,Europe,POL,Poland,2011,All,Age_all,All,3321.0,0.88441842,5.83873475,8.72775277
190745,EU,Europe,POL,Poland,2012,All,Age_all,All,2770.0,0.71987692,4.71149467,7.27814774
190806,EU,Europe,POL,Poland,2013,All,Age_all,All,2218.0,0.57266493,3.73813313,5.83198744
190871,EU,Europe,POL,Poland,2014,All,Age_all,All,2162.0,0.57428672,3.56549917,5.68855244
194224,EU,Europe,PRT,Portugal,2010,All,Age_all,All,2731.0,2.57054649,13.80572909,25.8296999
194289,EU,Europe,PRT,Portugal,2011,All,Age_all,All,2340.0,2.26737595,11.88248801,22.16421219
194334,EU,Europe,PRT,Portugal,2012,All,Age_all,All,2403.0,2.22563884,11.47602357,22.8534061
194397,EU,Europe,PRT,Portugal,2013,All,Age_all,All,2497.0,2.33635241,11.54800204,23.87806789
194460,EU,Europe,PRT,Portugal,2014,All,Age_all,All,2276.0,2.16310742,10.39394241,21.88238086
197421,NAC,North America and the Caribbean,PRI,Puerto Rico,2010,All,Age_all,All,1346.0,4.61749571,26.44477862,37.59943528
197484,NAC,North America and the Caribbean,PRI,Puerto Rico,2011,All,Age_all,All,1382.0,4.64412931,26.91693595,38.82174051
197547,NAC,North America and the Caribbean,PRI,Puerto Rico,2012,All,Age_all,All,1319.0,4.44631721,24.8758239,37.29600302
197610,NAC,North America and the Caribbean,PRI,Puerto Rico,2013,All,Age_all,All,1316.0,4.53652315,24.15655749,37.55859969
197673,NAC,North America and the Caribbean,PRI,Puerto Rico,2014,All,Age_all,All,1393.0,4.61992571,24.67730166,40.33388231
198304,AF,Africa,REU,R?union,2010,All,Age_all,All,86.0,2.03021719,9.60364823,10.35497081
198367,AF,Africa,REU,R?union,2011,All,Age_all,All,88.0,2.18145761,9.2311496,10.58630697
198429,AF,Africa,REU,R?union,2012,All,Age_all,All,95.0,2.27272727,9.62256949,11.25613756
198492,AF,Africa,REU,R?union,2013,All,Age_all,All,97.0,2.280743,9.01767971,11.40486812
198557,AF,Africa,REU,R?union,2014,All,Age_all,All,80.0,1.83950333,7.40419551,9.33531398
201768,EU,Europe,ROU,Romania,2010,All,Age_all,All,2628.0,1.01184724,9.48464077,12.26243973
201831,EU,Europe,ROU,Romania,2011,All,Age_all,All,2382.0,0.94734707,8.74183142,11.15461191
201894,EU,Europe,ROU,Romania,2012,All,Age_all,All,2534.0,0.99162946,9.29082925,12.63198908
201959,EU,Europe,ROU,Romania,2013,All,Age_all,All,2466.0,0.99646429,8.65832211,12.33697409
202020,EU,Europe,ROU,Romania,2014,All,Age_all,All,2766.0,1.08485478,9.43141246,13.8880165
203975,EU,Europe,RUS,Russian Federation,2010,All,Age_all,All,34873.0,1.71913852,21.28856311,24.41241153
204036,EU,Europe,RUS,Russian Federation,2011,All,Age_all,All,34949.0,1.81485367,21.2769442,24.44654311
204099,EU,Europe,RUS,Russian Federation,2012,All,Age_all,All,33236.0,1.74345013,20.17259721,23.20921682
204173,EU,Europe,RUS,Russian Federation,2013,All,Age_all,All,32936.0,1.75958124,19.89812673,22.95079795
204228,EU,Europe,RUS,Russian Federation,2014,All,Age_all,All,33253.0,1.77062351,20.2096388,23.1716931
208593,NAC,North America and the Caribbean,LCA,Saint Lucia,2010,All,Age_all,All,44.0,4.03299725,22.61344846,25.27500934
208656,NAC,North America and the Caribbean,LCA,Saint Lucia,2011,All,Age_all,All,32.0,3.30237358,17.36638749,18.22904799
208719,NAC,North America and the Caribbean,LCA,Saint Lucia,2012,All,Age_all,All,43.0,3.73588184,20.84696161,24.34247025
208808,NAC,North America and the Caribbean,LCA,Saint Lucia,2013,All,Age_all,All,47.0,4.30009149,23.48144067,26.47693408
208866,NAC,North America and the Caribbean,LCA,Saint Lucia,2014,All,Age_all,All,53.0,4.07066052,24.63049979,29.72584915
210762,NAC,North America and the Caribbean,VCT,Saint Vincent and the Grenadines,2010,All,Age_all,All,59.0,7.16889429,54.23287172,54.50094684
210819,NAC,North America and the Caribbean,VCT,Saint Vincent and the Grenadines,2011,All,Age_all,All,53.0,6.09195402,47.70936693,48.93090587
210877,NAC,North America and the Caribbean,VCT,Saint Vincent and the Grenadines,2012,All,Age_all,All,79.0,9.1967404,69.6442884,72.85470558
210947,NAC,North America and the Caribbean,VCT,Saint Vincent and the Grenadines,2013,All,Age_all,All,79.0,8.67178924,67.90986905,72.72928136
211007,NAC,North America and the Caribbean,VCT,Saint Vincent and the Grenadines,2014,All,Age_all,All,77.0,7.73869347,64.9048557,70.73240187
212016,EU,Europe,SRB,Serbia,2010,All,Age_all,All,499.0,0.4834756,4.23558869,6.84364507
212079,EU,Europe,SRB,Serbia,2011,All,Age_all,All,498.0,0.48380046,4.0437624,6.88406393
212142,EU,Europe,SRB,Serbia,2012,All,Age_all,All,534.0,0.52148438,4.09716399,7.41761756
212205,EU,Europe,SRB,Serbia,2013,All,Age_all,All,672.0,0.66999003,5.03279876,9.38006167
212268,EU,Europe,SRB,Serbia,2014,All,Age_all,All,639.0,0.63112981,4.82362275,8.95988621
213087,AF,Africa,SYC,Seychelles,2010,All,Age_all,All,54.0,8.13253012,69.1514344,59.16900421
213150,AF,Africa,SYC,Seychelles,2011,All,Age_all,All,34.0,4.94186047,31.96595196,38.88380604
213213,AF,Africa,SYC,Seychelles,2012,All,Age_all,All,51.0,7.83410138,56.72024823,57.75568214
213276,AF,Africa,SYC,Seychelles,2013,All,Age_all,All,60.0,8.36820084,69.70668054,66.70446586
213339,AF,Africa,SYC,Seychelles,2014,All,Age_all,All,83.0,11.44827586,100.1358741,90.85038146
216363,AS,Asia,SGP,Singapore,2010,All,Age_all,All,253.0,1.53566009,5.70859639,6.70785057
216428,AS,Asia,SGP,Singapore,2011,All,Age_all,All,233.0,1.37975958,5.06963595,6.14889294
216491,AS,Asia,SGP,Singapore,2012,All,Age_all,All,229.0,1.32576854,4.66884828,5.99759049
216553,AS,Asia,SGP,Singapore,2013,All,Age_all,All,201.0,1.12857945,4.05260288,5.22790683
216615,AS,Asia,SGP,Singapore,2014,All,Age_all,All,207.0,1.13505511,3.95429028,5.34781601
217813,EU,Europe,SVK,Slovakia,2010,All,Age_all,All,397.0,0.74281972,5.05898533,7.30985538
217878,EU,Europe,SVK,Slovakia,2012,All,Age_all,All,220.0,0.41955108,2.97746336,4.06836405
217938,EU,Europe,SVK,Slovakia,2013,All,Age_all,All,357.0,0.68543123,4.28816696,6.59475551
218004,EU,Europe,SVK,Slovakia,2014,All,Age_all,All,404.0,0.78683416,4.78266823,7.45573297
219642,EU,Europe,SVN,Slovenia,2010,All,Age_all,All,94.0,0.50513193,2.42304473,4.58701942
219703,EU,Europe,SVN,Slovenia,2011,All,Age_all,All,84.0,0.44922188,2.08488715,4.09257801
219768,EU,Europe,SVN,Slovenia,2012,All,Age_all,All,116.0,0.60237836,2.67734448,5.64130446
219829,EU,Europe,SVN,Slovenia,2013,All,Age_all,All,116.0,0.59997931,2.57720343,5.63349091
219894,EU,Europe,SVN,Slovenia,2014,All,Age_all,All,151.0,0.79953405,3.17229636,7.32432651
221109,AF,Africa,ZAF,South Africa,2010,All,Age_all,All,141978.0,26.10580742,311.59038916,277.20893413
221193,AF,Africa,ZAF,South Africa,2011,All,Age_all,All,125040.0,24.30386833,273.52263607,240.44417562
221278,AF,Africa,ZAF,South Africa,2012,All,Age_all,All,114382.0,23.29097943,244.40676362,216.49866641
221361,AF,Africa,ZAF,South Africa,2013,All,Age_all,All,108118.0,23.55855866,229.11284866,201.38535646
221445,AF,Africa,ZAF,South Africa,2014,All,Age_all,All,102587.0,22.62815423,215.33247525,188.08054079
225248,EU,Europe,ESP,Spain,2010,All,Age_all,All,6729.0,1.76130162,7.3646026,14.60513681
225311,EU,Europe,ESP,Spain,2011,All,Age_all,All,6641.0,1.71199064,7.21521421,14.39778391
225374,EU,Europe,ESP,Spain,2012,All,Age_all,All,6771.0,1.68035736,6.8756376,14.47834374
225437,EU,Europe,ESP,Spain,2013,All,Age_all,All,6443.0,1.65027829,6.38525817,13.82818742
225500,EU,Europe,ESP,Spain,2014,All,Age_all,All,6730.0,1.70022484,6.49283649,14.48709849
227780,AS,Asia,LKA,Sri Lanka,2010,All,Age_all,All,4402.0,3.37739859,22.24684646,21.72567929
227829,AS,Asia,LKA,Sri Lanka,2011,All,Age_all,All,4395.0,3.56786245,21.53818235,21.54570506
227903,AS,Asia,LKA,Sri Lanka,2012,All,Age_all,All,4206.0,3.42672783,20.17523831,20.48449782
227956,AS,Asia,LKA,Sri Lanka,2013,All,Age_all,All,4419.0,3.47452097,20.59559513,21.38600476
228018,AS,Asia,LKA,Sri Lanka,2014,All,Age_all,All,5005.0,3.90451301,22.75865013,24.07579841
230496,CSA,Central and South America,SUR,Suriname,2010,All,Age_all,All,219.0,7.29513658,45.80510052,41.38861643
230559,CSA,Central and South America,SUR,Suriname,2011,All,Age_all,All,212.0,7.09267313,43.69336693,39.61291456
230622,CSA,Central and South America,SUR,Suriname,2012,All,Age_all,All,214.0,7.60213144,44.23511861,39.53847149
230685,CSA,Central and South America,SUR,Suriname,2013,All,Age_all,All,204.0,6.48236416,41.75727405,37.27450296
230754,CSA,Central and South America,SUR,Suriname,2014,All,Age_all,All,241.0,7.65079365,48.65319208,43.55896637
234528,EU,Europe,SWE,Sweden,2010,All,Age_all,All,1995.0,2.20395718,8.03046696,21.27290676
234591,EU,Europe,SWE,Sweden,2011,All,Age_all,All,2070.0,2.30150877,7.86300654,21.9065863
234654,EU,Europe,SWE,Sweden,2012,All,Age_all,All,2243.0,2.43830851,8.73644058,23.56247128
234720,EU,Europe,SWE,Sweden,2013,All,Age_all,All,2308.0,2.55013535,8.68248313,24.04071881
234780,EU,Europe,SWE,Sweden,2014,All,Age_all,All,2143.0,2.40618895,7.89476464,22.10164809
238560,EU,Europe,CHE,Switzerland,2010,All,Age_all,All,749.0,1.19554981,4.50750402,9.57199508
238623,EU,Europe,CHE,Switzerland,2011,All,Age_all,All,809.0,1.30296832,4.81605114,10.2244604
238686,EU,Europe,CHE,Switzerland,2012,All,Age_all,All,776.0,1.2092313,4.3728604,9.70380753
238749,EU,Europe,CHE,Switzerland,2013,All,Age_all,All,797.0,1.22688998,4.40577458,9.85246581
238812,EU,Europe,CHE,Switzerland,2014,All,Age_all,All,787.0,1.23232545,4.21021488,9.59054117
239631,AS,Asia,SYR,Syrian Arab Republic,2010,All,Age_all,All,1775.0,2.64830508,11.3120308,8.30894132
243474,AS,Asia,THA,Thailand,2010,All,Age_all,All,42693.0,10.3792323,63.63301645,67.02018643
243537,AS,Asia,THA,Thailand,2011,All,Age_all,All,42600.0,10.27322931,61.58539962,66.37478314
243600,AS,Asia,THA,Thailand,2012,All,Age_all,All,44507.0,10.72093578,62.62285601,69.25395578
243663,AS,Asia,THA,Thailand,2013,All,Age_all,All,43590.0,10.23083332,58.97164498,67.4545369
243726,AS,Asia,THA,Thailand,2014,All,Age_all,All,42711.0,9.80455622,55.75046724,65.75443628
247257,NAC,North America and the Caribbean,TTO,Trinidad and Tobago,2010,All,Age_all,All,428.0,4.18827674,30.50409457,32.22534855
247320,NAC,North America and the Caribbean,TTO,Trinidad and Tobago,2011,All,Age_all,All,409.0,4.33354524,28.82064486,30.60969422
247394,NAC,North America and the Caribbean,TTO,Trinidad and Tobago,2012,All,Age_all,All,360.0,3.7437604,24.85217235,26.76940168
247507,AS,Asia,TUR,T?rkiye,2010,All,Age_all,All,5201.0,1.76603815,7.85797958,7.11081093
247585,AS,Asia,TUR,T?rkiye,2011,All,Age_all,All,5304.0,1.69864435,7.7418537,7.14597239
247632,AS,Asia,TUR,T?rkiye,2012,All,Age_all,All,5889.0,1.83476806,8.35708463,7.83363519
247698,AS,Asia,TUR,T?rkiye,2013,All,Age_all,All,6620.0,1.85157734,9.05078994,8.70427109
247758,AS,Asia,TUR,T?rkiye,2014,All,Age_all,All,7119.0,1.8558249,9.36436553,9.22366705
249459,AS,Asia,TKM,Turkmenistan,2010,All,Age_all,All,1138.0,4.02418756,25.21701796,22.36981231
249522,AS,Asia,TKM,Turkmenistan,2011,All,Age_all,All,982.0,3.40369485,20.70613367,18.97920115
249585,AS,Asia,TKM,Turkmenistan,2012,All,Age_all,All,766.0,2.62256916,15.43979336,14.54089865
249648,AS,Asia,TKM,Turkmenistan,2013,All,Age_all,All,770.0,2.5237627,14.70643987,14.34859788
249711,AS,Asia,TKM,Turkmenistan,2014,All,Age_all,All,837.0,2.63613744,16.24825357,15.3119242
251476,EU,Europe,UKR,Ukraine,2010,All,Age_all,All,14945.0,2.14039686,29.36950803,32.70928812
251539,EU,Europe,UKR,Ukraine,2011,All,Age_all,All,14348.0,2.15893155,28.20659245,31.51624298
251602,EU,Europe,UKR,Ukraine,2012,All,Age_all,All,14229.0,2.14570399,27.67844425,31.33244682
251665,EU,Europe,UKR,Ukraine,2014,All,Age_all,All,11192.0,1.77005706,22.79187394,26.13025737
255509,EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2010,All,Age_all,All,6296.0,1.12095089,5.11653528,10.11211226
255570,EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2011,All,Age_all,All,6697.0,1.21271495,5.26235722,10.66045439
255636,EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2012,All,Age_all,All,6251.0,1.09854769,4.80776134,9.81241199
255697,EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2013,All,Age_all,All,6624.0,1.14908632,5.03606175,10.33294193
255764,EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2014,All,Age_all,All,6436.0,1.12844772,4.83861514,9.96334924
259605,NAC,North America and the Caribbean,USA,United States of America,2010,All,Age_all,All,68631.0,2.77938418,14.31499517,22.20985483
259668,NAC,North America and the Caribbean,USA,United States of America,2011,All,Age_all,All,69943.0,2.78052744,14.17566267,22.4475549
259731,NAC,North America and the Caribbean,USA,United States of America,2012,All,Age_all,All,69520.0,2.7334791,13.80888062,22.13703349
259794,NAC,North America and the Caribbean,USA,United States of America,2013,All,Age_all,All,71784.0,2.76411989,13.95549518,22.68769846
259857,NAC,North America and the Caribbean,USA,United States of America,2014,All,Age_all,All,71494.0,2.72211049,13.71745088,22.43488083
263173,CSA,Central and South America,URY,Uruguay,2010,All,Age_all,All,782.0,2.40083507,16.75756435,23.27883249
263235,CSA,Central and South America,URY,Uruguay,2012,All,Age_all,All,797.0,2.3895185,16.92397935,23.58703453
263298,CSA,Central and South America,URY,Uruguay,2013,All,Age_all,All,715.0,2.18667808,14.90057028,21.09491147
263361,CSA,Central and South America,URY,Uruguay,2014,All,Age_all,All,695.0,2.16362618,14.33961216,20.43855553
264936,AS,Asia,UZB,Uzbekistan,2010,All,Age_all,All,3610.0,2.60823074,14.76035794,12.63899171
264998,AS,Asia,UZB,Uzbekistan,2011,All,Age_all,All,3467.0,2.42019364,13.72190566,11.81688753
265070,AS,Asia,UZB,Uzbekistan,2012,All,Age_all,All,3337.0,2.28580431,12.92994406,11.20759653
265126,AS,Asia,UZB,Uzbekistan,2013,All,Age_all,All,3284.0,2.2543797,12.36104536,10.85864935
265191,AS,Asia,UZB,Uzbekistan,2014,All,Age_all,All,3310.0,2.21018823,12.18633159,10.76154373
268530,CSA,Central and South America,VEN,Venezuela (Bolivarian Republic of),2010,All,Age_all,All,6164.0,4.45041298,25.45696192,21.67374474
268590,CSA,Central and South America,VEN,Venezuela (Bolivarian Republic of),2011,All,Age_all,All,6369.0,4.45322333,25.55121787,22.047313
268653,CSA,Central and South America,VEN,Venezuela (Bolivarian Republic of),2012,All,Age_all,All,6276.0,4.23804925,24.42792867,21.37541242
268712,CSA,Central and South America,VEN,Venezuela (Bolivarian Republic of),2013,All,Age_all,All,6254.0,4.17278283,23.70436457,20.99993822
268785,CSA,Central and South America,VEN,Venezuela (Bolivarian Republic of),2014,All,Age_all,All,7349.0,4.53292213,27.47583487,24.46163109
269290,AS,Asia,JOR,Jordan,2010,All,Age_all,All,340.0,2.16133749,9.10676822,4.68220304
269346,AS,Asia,JOR,Jordan,2011,All,Age_all,All,400.0,2.36798484,10.07379527,5.21999268
269409,AS,Asia,JOR,Jordan,2012,All,Age_all,All,430.0,2.44916557,10.47158218,5.31522892
269472,CSA,Central and South America,GTM,Guatemala,2013,All,Age_all,All,4639.0,6.05305393,35.30414962,29.74515729
269535,CSA,Central and South America,GTM,Guatemala,2014,All,Age_all,All,4765.0,6.12412765,36.04143835,29.92482181
269598,AS,Asia,ARE,United Arab Emirates,2020,All,Age_all,All,665.0,6.42077822,30.68456564,6.7236903
269663,AS,Asia,ARE,United Arab Emirates,2019,All,Age_all,All,322.0,3.65992271,20.37562383,3.29562504
269724,AS,Asia,ARE,United Arab Emirates,2018,All,Age_all,All,380.0,4.32604736,24.71402002,3.94560915
269787,CSA,Central and South America,ARG,Argentina,2020,All,Age_all,All,13267.0,3.5264035,22.15513082,29.35451443
269873,CSA,Central and South America,ARG,Argentina,2019,All,Age_all,All,15044.0,4.40233168,25.25146112,33.59484717
269955,CSA,Central and South America,ARG,Argentina,2018,All,Age_all,All,14415.0,4.27969586,24.80136514,32.49464903
270042,CSA,Central and South America,ARG,Argentina,2017,All,Age_all,All,14652.0,4.2881225,25.60528925,33.34764165
